dates,Direct NI,Diffuse NI,Reflected,Global NI,Direct Horiz,Diffus Horiz,Global Horiz,Top of atmosphere
2005-01-20 13:00:00,549,304,13,865,483,292,775,1228
2005-01-20 14:00:00,449,295,20,764,338,275,613,1055
2005-01-20 15:00:00,442,234,25,701,255,201,456,811
2005-01-20 16:00:00,587,151,25,763,212,93,305,513
2005-01-20 17:00:00,212,57,8,277,38,35,74,180
2005-01-20 18:00:00,0,3,0,4,0,1,1,0
2005-01-20 19:00:00,0,0,0,0,0,0,0,0
2005-01-20 20:00:00,0,0,0,0,0,0,0,0
2005-01-20 21:00:00,0,0,0,0,0,0,0,0
2005-01-20 22:00:00,0,0,0,0,0,0,0,0
2005-01-20 23:00:00,0,0,0,0,0,0,0,0
2005-01-21 00:00:00,0,0,0,0,0,0,0,0
2005-01-21 01:00:00,0,0,0,0,0,0,0,0
2005-01-21 02:00:00,0,0,0,0,0,0,0,0
2005-01-21 03:00:00,0,0,0,0,0,0,0,0
2005-01-21 04:00:00,0,0,0,0,0,0,0,0
2005-01-21 05:00:00,0,1,0,1,0,1,1,0
2005-01-21 06:00:00,219,57,8,284,40,35,75,180
2005-01-21 07:00:00,534,138,24,696,206,90,296,513
2005-01-21 08:00:00,453,231,25,709,257,199,456,812
2005-01-21 09:00:00,231,308,16,555,172,313,485,1057
2005-01-21 10:00:00,117,350,8,475,102,364,466,1229
2005-01-21 11:00:00,289,398,6,693,271,398,669,1319
2005-01-21 12:00:00,553,326,7,887,516,319,834,1319
2005-01-21 13:00:00,968,167,17,1152,842,150,992,1229
2005-01-21 14:00:00,708,219,23,950,542,194,736,1057
2005-01-21 15:00:00,547,220,27,795,306,181,487,812
2005-01-21 16:00:00,512,147,23,682,190,97,287,513
2005-01-21 17:00:00,208,56,8,272,38,36,73,180
2005-01-21 18:00:00,0,3,0,3,0,1,1,0
2005-01-21 19:00:00,0,0,0,0,0,0,0,0
2005-01-21 20:00:00,0,0,0,0,0,0,0,0
2005-01-21 21:00:00,0,0,0,0,0,0,0,0
2005-01-21 22:00:00,0,0,0,0,0,0,0,0
2005-01-21 23:00:00,0,0,0,0,0,0,0,0
2005-01-22 00:00:00,0,0,0,0,0,0,0,0
2005-01-22 01:00:00,0,0,0,0,0,0,0,0
2005-01-22 02:00:00,0,0,0,0,0,0,0,0
2005-01-22 03:00:00,0,0,0,0,0,0,0,0
2005-01-22 04:00:00,0,0,0,0,0,0,0,0
2005-01-22 05:00:00,0,0,0,1,0,0,0,0
2005-01-22 06:00:00,103,42,6,151,18,38,56,180
2005-01-22 07:00:00,145,109,14,268,56,117,173,514
2005-01-22 08:00:00,256,225,20,501,150,224,374,813
2005-01-22 09:00:00,768,219,24,1012,581,184,765,1058
2005-01-22 10:00:00,1005,152,17,1173,877,135,1012,1231
2005-01-22 11:00:00,1071,122,9,1202,1003,115,1117,1320
2005-01-22 12:00:00,1004,151,9,1164,941,143,1083,1320
2005-01-22 13:00:00,765,244,15,1024,664,225,889,1231
2005-01-22 14:00:00,776,220,25,1020,581,184,765,1058
2005-01-22 15:00:00,840,170,33,1042,486,117,602,813
2005-01-22 16:00:00,704,138,27,869,260,75,335,514
2005-01-22 17:00:00,260,60,9,328,47,33,81,180
2005-01-22 18:00:00,0,1,0,1,0,1,1,0
2005-01-22 19:00:00,0,0,0,0,0,0,0,0
2005-01-22 20:00:00,0,0,0,0,0,0,0,0
2005-01-22 21:00:00,0,0,0,0,0,0,0,0
2005-01-22 22:00:00,0,0,0,0,0,0,0,0
2005-01-22 23:00:00,0,0,0,0,0,0,0,0
2005-01-23 00:00:00,0,0,0,0,0,0,0,0
2005-01-23 01:00:00,0,0,0,0,0,0,0,0
2005-01-23 02:00:00,0,0,0,0,0,0,0,0
2005-01-23 03:00:00,0,0,0,0,0,0,0,0
2005-01-23 04:00:00,0,0,0,0,0,0,0,0
2005-01-23 05:00:00,0,0,0,0,0,0,0,0
2005-01-23 06:00:00,66,34,5,105,12,37,48,180
2005-01-23 07:00:00,364,145,20,529,139,112,251,514
2005-01-23 08:00:00,704,200,30,933,410,147,557,814
2005-01-23 09:00:00,809,211,25,1045,607,174,781,1059
2005-01-23 10:00:00,744,253,15,1011,647,234,881,1232
2005-01-23 11:00:00,529,340,7,876,495,332,828,1322
2005-01-23 12:00:00,905,195,8,1109,848,186,1034,1322
2005-01-23 13:00:00,424,333,11,768,375,327,702,1232
2005-01-23 14:00:00,618,255,23,896,454,229,683,1059
2005-01-23 15:00:00,744,187,31,961,436,136,572,814
2005-01-23 16:00:00,581,149,25,754,216,91,307,514
2005-01-23 17:00:00,165,51,7,223,30,37,67,180
2005-01-23 18:00:00,0,1,0,1,0,1,1,0
2005-01-23 19:00:00,0,0,0,0,0,0,0,0
2005-01-23 20:00:00,0,0,0,0,0,0,0,0
2005-01-23 21:00:00,0,0,0,0,0,0,0,0
2005-01-23 22:00:00,0,0,0,0,0,0,0,0
2005-01-23 23:00:00,0,0,0,0,0,0,0,0
2005-01-24 00:00:00,0,0,0,0,0,0,0,0
2005-01-24 01:00:00,0,0,0,0,0,0,0,0
2005-01-24 02:00:00,0,0,0,0,0,0,0,0
2005-01-24 03:00:00,0,0,0,0,0,0,0,0
2005-01-24 04:00:00,0,0,0,0,0,0,0,0
2005-01-24 05:00:00,0,0,0,0,0,0,0,0
2005-01-24 06:00:00,18,18,3,40,3,27,30,180
2005-01-24 07:00:00,126,105,13,244,50,115,166,515
2005-01-24 08:00:00,203,218,19,440,113,225,338,815
2005-01-24 09:00:00,71,257,11,339,53,283,336,1060
2005-01-24 10:00:00,114,350,7,471,100,363,463,1234
2005-01-24 11:00:00,92,376,4,471,86,384,470,1323
2005-01-24 12:00:00,265,401,5,671,248,402,650,1323
2005-01-24 13:00:00,430,348,12,789,375,337,712,1234
2005-01-24 14:00:00,486,295,20,801,363,270,633,1060
2005-01-24 15:00:00,745,192,31,968,425,141,567,815
2005-01-24 16:00:00,556,143,24,723,212,91,302,515
2005-01-24 17:00:00,140,48,7,195,25,38,63,180
2005-01-24 18:00:00,0,0,0,1,0,1,1,0
2005-01-24 19:00:00,0,0,0,0,0,0,0,0
2005-01-24 20:00:00,0,0,0,0,0,0,0,0
2005-01-24 21:00:00,0,0,0,0,0,0,0,0
2005-01-24 22:00:00,0,0,0,0,0,0,0,0
2005-01-24 23:00:00,0,0,0,0,0,0,0,0
2005-01-25 00:00:00,0,0,0,0,0,0,0,0
2005-01-25 01:00:00,0,0,0,0,0,0,0,0
2005-01-25 02:00:00,0,0,0,0,0,0,0,0
2005-01-25 03:00:00,0,0,0,0,0,0,0,0
2005-01-25 04:00:00,0,0,0,0,0,0,0,0
2005-01-25 05:00:00,0,0,0,0,0,0,0,0
2005-01-25 06:00:00,30,23,4,58,5,32,37,180
2005-01-25 07:00:00,92,95,12,198,35,112,147,516
2005-01-25 08:00:00,144,206,17,367,84,226,309,816
2005-01-25 09:00:00,72,259,11,342,54,285,339,1061
2005-01-25 10:00:00,100,345,7,452,88,360,447,1235
2005-01-25 11:00:00,170,389,4,563,160,394,554,1325
2005-01-25 12:00:00,552,331,7,890,518,323,841,1325
2005-01-25 13:00:00,888,199,15,1102,778,180,958,1235
2005-01-25 14:00:00,842,200,25,1067,634,165,798,1061
2005-01-25 15:00:00,835,171,33,1039,486,118,604,816
2005-01-25 16:00:00,498,142,23,663,194,95,289,516
2005-01-25 17:00:00,77,36,6,118,14,37,51,180
2005-01-25 18:00:00,0,1,0,1,0,0,0,0
2005-01-25 19:00:00,0,0,0,0,0,0,0,0
2005-01-25 20:00:00,0,0,0,0,0,0,0,0
2005-01-25 21:00:00,0,0,0,0,0,0,0,0
2005-01-25 22:00:00,0,0,0,0,0,0,0,0
2005-01-25 23:00:00,0,0,0,0,0,0,0,0
2005-01-26 00:00:00,0,0,0,0,0,0,0,0
2005-01-26 01:00:00,0,0,0,0,0,0,0,0
2005-01-26 02:00:00,0,0,0,0,0,0,0,0
2005-01-26 03:00:00,0,0,0,0,0,0,0,0
2005-01-26 04:00:00,0,0,0,0,0,0,0,0
2005-01-26 05:00:00,0,0,0,0,0,0,0,0
2005-01-26 06:00:00,50,30,5,84,9,35,44,180
2005-01-26 07:00:00,322,142,19,483,124,116,240,516
2005-01-26 08:00:00,539,226,27,792,315,183,498,817
2005-01-26 09:00:00,405,306,19,729,301,289,591,1063
2005-01-26 10:00:00,437,345,11,793,384,335,718,1236
2005-01-26 11:00:00,349,389,5,743,329,387,716,1326
2005-01-26 12:00:00,761,252,7,1020,715,243,958,1326
2005-01-26 13:00:00,901,193,15,1109,792,174,966,1236
2005-01-26 14:00:00,564,271,21,856,430,245,675,1063
2005-01-26 15:00:00,716,200,30,947,416,147,562,817
2005-01-26 16:00:00,688,141,27,856,255,78,333,516
2005-01-26 17:00:00,258,60,9,327,47,34,81,180
2005-01-26 18:00:00,0,1,0,1,0,1,1,0
2005-01-26 19:00:00,0,0,0,0,0,0,0,0
2005-01-26 20:00:00,0,0,0,0,0,0,0,0
2005-01-26 21:00:00,0,0,0,0,0,0,0,0
2005-01-26 22:00:00,0,0,0,0,0,0,0,0
2005-01-26 23:00:00,0,0,0,0,0,0,0,0
2005-01-27 00:00:00,0,0,0,0,0,0,0,0
2005-01-27 01:00:00,0,0,0,0,0,0,0,0
2005-01-27 02:00:00,0,0,0,0,0,0,0,0
2005-01-27 03:00:00,0,0,0,0,0,0,0,0
2005-01-27 04:00:00,0,0,0,0,0,0,0,0
2005-01-27 05:00:00,0,0,0,0,0,0,0,0
2005-01-27 06:00:00,47,28,5,80,8,35,43,181
2005-01-27 07:00:00,391,147,21,559,141,112,253,517
2005-01-27 08:00:00,737,193,31,961,430,141,571,818
2005-01-27 09:00:00,952,161,27,1140,720,129,849,1064
2005-01-27 10:00:00,1032,140,16,1188,907,124,1032,1238
2005-01-27 11:00:00,904,196,8,1108,852,187,1039,1328
2005-01-27 12:00:00,932,184,8,1124,879,175,1054,1328
2005-01-27 13:00:00,329,314,9,651,296,316,612,1238
2005-01-27 14:00:00,671,239,23,933,497,212,709,1064
2005-01-27 15:00:00,473,225,25,723,282,193,475,818
2005-01-27 16:00:00,228,120,16,364,95,111,206,517
2005-01-27 17:00:00,23,21,4,48,4,30,33,181
2005-01-27 18:00:00,0,0,0,0,0,0,0,0
2005-01-27 19:00:00,0,0,0,0,0,0,0,0
2005-01-27 20:00:00,0,0,0,0,0,0,0,0
2005-01-27 21:00:00,0,0,0,0,0,0,0,0
2005-01-27 22:00:00,0,0,0,0,0,0,0,0
2005-01-27 23:00:00,0,0,0,0,0,0,0,0
2005-01-28 00:00:00,0,0,0,0,0,0,0,0
2005-01-28 01:00:00,0,0,0,0,0,0,0,0
2005-01-28 02:00:00,0,0,0,0,0,0,0,0
2005-01-28 03:00:00,0,0,0,0,0,0,0,0
2005-01-28 04:00:00,0,0,0,0,0,0,0,0
2005-01-28 05:00:00,0,0,0,0,0,0,0,0
2005-01-28 06:00:00,8,12,2,22,1,19,20,181
2005-01-28 07:00:00,12,43,5,61,5,61,65,517
2005-01-28 08:00:00,41,137,10,189,26,164,190,819
2005-01-28 09:00:00,139,294,13,446,105,312,417,1065
2005-01-28 10:00:00,176,369,8,553,156,378,534,1239
2005-01-28 11:00:00,245,389,4,639,233,392,625,1330
2005-01-28 12:00:00,393,379,6,778,371,376,746,1330
2005-01-28 13:00:00,777,240,14,1031,681,222,903,1239
2005-01-28 14:00:00,340,308,17,666,259,301,560,1065
2005-01-28 15:00:00,252,229,20,501,148,228,377,819
2005-01-28 16:00:00,132,108,13,253,49,118,167,517
2005-01-28 17:00:00,61,32,5,98,11,36,47,181
2005-01-28 18:00:00,0,1,0,1,0,0,0,0
2005-01-28 19:00:00,0,0,0,0,0,0,0,0
2005-01-28 20:00:00,0,0,0,0,0,0,0,0
2005-01-28 21:00:00,0,0,0,0,0,0,0,0
2005-01-28 22:00:00,0,0,0,0,0,0,0,0
2005-01-28 23:00:00,0,0,0,0,0,0,0,0
2005-01-29 00:00:00,0,0,0,0,0,0,0,0
2005-01-29 01:00:00,0,0,0,0,0,0,0,0
2005-01-29 02:00:00,0,0,0,0,0,0,0,0
2005-01-29 03:00:00,0,0,0,0,0,0,0,0
2005-01-29 04:00:00,0,0,0,0,0,0,0,0
2005-01-29 05:00:00,0,0,0,0,0,0,0,0
2005-01-29 06:00:00,10,14,3,27,2,21,23,181
2005-01-29 07:00:00,40,72,9,121,15,95,110,518
2005-01-29 08:00:00,207,219,18,444,124,226,350,820
2005-01-29 09:00:00,336,310,17,664,256,303,559,1067
2005-01-29 10:00:00,798,228,14,1040,708,211,918,1241
2005-01-29 11:00:00,1006,151,8,1164,951,144,1094,1331
2005-01-29 12:00:00,1069,122,8,1199,1010,115,1126,1331
2005-01-29 13:00:00,1033,138,16,1187,912,123,1035,1241
2005-01-29 14:00:00,772,215,24,1011,592,183,775,1067
2005-01-29 15:00:00,498,226,26,750,281,192,473,820
2005-01-29 16:00:00,704,139,27,871,262,76,338,518
2005-01-29 17:00:00,262,60,9,331,48,33,81,181
2005-01-29 18:00:00,0,1,0,1,0,1,1,0
2005-01-29 19:00:00,0,0,0,0,0,0,0,0
2005-01-29 20:00:00,0,0,0,0,0,0,0,0
2005-01-29 21:00:00,0,0,0,0,0,0,0,0
2005-01-29 22:00:00,0,0,0,0,0,0,0,0
2005-01-29 23:00:00,0,0,0,0,0,0,0,0
2005-01-30 00:00:00,0,0,0,0,0,0,0,0
2005-01-30 01:00:00,0,0,0,0,0,0,0,0
2005-01-30 02:00:00,0,0,0,0,0,0,0,0
2005-01-30 03:00:00,0,0,0,0,0,0,0,0
2005-01-30 04:00:00,0,0,0,0,0,0,0,0
2005-01-30 05:00:00,0,1,0,1,0,1,1,0
2005-01-30 06:00:00,221,58,8,287,41,35,76,181
2005-01-30 07:00:00,694,138,27,859,261,76,338,518
2005-01-30 08:00:00,865,164,33,1062,505,113,617,821
2005-01-30 09:00:00,947,163,26,1136,720,131,851,1068
2005-01-30 10:00:00,1082,118,16,1216,955,105,1060,1242
2005-01-30 11:00:00,970,167,8,1144,918,159,1077,1333
2005-01-30 12:00:00,855,218,7,1079,809,209,1018,1333
2005-01-30 13:00:00,713,263,13,988,631,244,876,1242
2005-01-30 14:00:00,797,215,24,1036,602,180,783,1068
2005-01-30 15:00:00,598,210,28,835,356,168,523,821
2005-01-30 16:00:00,275,119,16,410,89,107,196,518
2005-01-30 17:00:00,84,36,6,126,16,36,52,181
2005-01-30 18:00:00,0,0,0,0,0,0,0,0
2005-01-30 19:00:00,0,0,0,0,0,0,0,0
2005-01-30 20:00:00,0,0,0,0,0,0,0,0
2005-01-30 21:00:00,0,0,0,0,0,0,0,0
2005-01-30 22:00:00,0,0,0,0,0,0,0,0
2005-01-30 23:00:00,0,0,0,0,0,0,0,0
2005-01-31 00:00:00,0,0,0,0,0,0,0,0
2005-01-31 01:00:00,0,0,0,0,0,0,0,0
2005-01-31 02:00:00,0,0,0,0,0,0,0,0
2005-01-31 03:00:00,0,0,0,0,0,0,0,0
2005-01-31 04:00:00,0,0,0,0,0,0,0,0
2005-01-31 05:00:00,0,1,0,1,0,1,1,0
2005-01-31 06:00:00,230,58,8,297,42,35,77,181
2005-01-31 07:00:00,681,141,27,848,256,79,335,519
2005-01-31 08:00:00,843,170,33,1045,494,117,611,822
2005-01-31 09:00:00,947,163,26,1136,721,131,852,1069
2005-01-31 10:00:00,884,200,15,1099,777,184,961,1244
2005-01-31 11:00:00,563,330,6,899,533,323,856,1334
2005-01-31 12:00:00,773,244,6,1024,735,237,972,1334
2005-01-31 13:00:00,471,328,11,810,409,319,729,1244
2005-01-31 14:00:00,289,264,15,567,230,270,500,1069
2005-01-31 15:00:00,587,213,28,827,334,173,507,822
2005-01-31 16:00:00,603,151,25,779,221,92,313,519
2005-01-31 17:00:00,260,60,9,329,48,34,81,181
2005-01-31 18:00:00,0,1,0,1,0,1,1,0
2005-01-31 19:00:00,0,0,0,0,0,0,0,0
2005-01-31 20:00:00,0,0,0,0,0,0,0,0
2005-01-31 21:00:00,0,0,0,0,0,0,0,0
2005-01-31 22:00:00,0,0,0,0,0,0,0,0
2005-01-31 23:00:00,0,0,0,0,0,0,0,0
2005-02-01 00:00:00,0,0,0,0,0,0,0,0
2005-02-01 01:00:00,0,0,0,0,0,0,0,0
2005-02-01 02:00:00,0,0,0,0,0,0,0,0
2005-02-01 03:00:00,0,0,0,0,0,0,0,0
2005-02-01 04:00:00,0,0,0,0,0,0,0,0
2005-02-01 05:00:00,0,0,0,0,0,0,0,0
2005-02-01 06:00:00,58,32,5,95,10,36,47,181
2005-02-01 07:00:00,302,132,18,452,121,113,234,519
2005-02-01 08:00:00,830,172,32,1034,489,119,608,823
2005-02-01 09:00:00,774,222,24,1020,584,188,773,1070
2005-02-01 10:00:00,463,339,11,813,412,329,741,1245
2005-02-01 11:00:00,631,307,6,944,599,299,898,1336
2005-02-01 12:00:00,410,378,5,793,389,374,763,1336
2005-02-01 13:00:00,487,336,11,834,432,324,755,1245
2005-02-01 14:00:00,344,311,17,671,264,303,567,1070
2005-02-01 15:00:00,287,231,21,538,166,224,390,823
2005-02-01 16:00:00,153,106,13,272,52,112,164,519
2005-02-01 17:00:00,204,57,8,269,37,36,73,181
2005-02-01 18:00:00,0,1,0,1,0,1,1,0
2005-02-01 19:00:00,0,0,0,0,0,0,0,0
2005-02-01 20:00:00,0,0,0,0,0,0,0,0
2005-02-01 21:00:00,0,0,0,0,0,0,0,0
2005-02-01 22:00:00,0,0,0,0,0,0,0,0
2005-02-01 23:00:00,0,0,0,0,0,0,0,0
2005-02-02 00:00:00,0,0,0,0,0,0,0,0
2005-02-02 01:00:00,0,0,0,0,0,0,0,0
2005-02-02 02:00:00,0,0,0,0,0,0,0,0
2005-02-02 03:00:00,0,0,0,0,0,0,0,0
2005-02-02 04:00:00,0,0,0,0,0,0,0,0
2005-02-02 05:00:00,0,1,0,1,0,1,1,0
2005-02-02 06:00:00,139,48,7,193,25,38,63,181
2005-02-02 07:00:00,592,145,25,762,227,88,315,520
2005-02-02 08:00:00,810,178,32,1019,477,125,602,824
2005-02-02 09:00:00,933,168,26,1127,711,136,848,1072
2005-02-02 10:00:00,958,171,15,1144,848,155,1003,1247
2005-02-02 11:00:00,682,284,6,972,649,277,925,1338
2005-02-02 12:00:00,346,388,5,738,329,387,717,1338
2005-02-02 13:00:00,88,339,6,434,79,353,432,1247
2005-02-02 14:00:00,40,220,9,269,31,245,275,1072
2005-02-02 15:00:00,73,175,13,261,43,204,247,824
2005-02-02 16:00:00,82,89,11,183,29,107,136,520
2005-02-02 17:00:00,65,34,5,104,12,37,48,181
2005-02-02 18:00:00,0,0,0,0,0,0,0,0
2005-02-02 19:00:00,0,0,0,0,0,0,0,0
2005-02-02 20:00:00,0,0,0,0,0,0,0,0
2005-02-02 21:00:00,0,0,0,0,0,0,0,0
2005-02-02 22:00:00,0,0,0,0,0,0,0,0
2005-02-02 23:00:00,0,0,0,0,0,0,0,0
2005-02-03 00:00:00,0,0,0,0,0,0,0,0
2005-02-03 01:00:00,0,0,0,0,0,0,0,0
2005-02-03 02:00:00,0,0,0,0,0,0,0,0
2005-02-03 03:00:00,0,0,0,0,0,0,0,0
2005-02-03 04:00:00,0,0,0,0,0,0,0,0
2005-02-03 05:00:00,0,0,0,0,0,0,0,0
2005-02-03 06:00:00,77,37,6,119,14,38,51,181
2005-02-03 07:00:00,54,76,9,139,19,97,116,521
2005-02-03 08:00:00,125,194,15,334,77,215,292,825
2005-02-03 09:00:00,185,305,14,505,139,316,455,1073
2005-02-03 10:00:00,125,360,7,492,112,372,484,1248
2005-02-03 11:00:00,232,414,4,650,221,416,637,1339
2005-02-03 12:00:00,422,375,5,802,401,370,772,1339
2005-02-03 13:00:00,852,213,14,1079,754,196,950,1248
2005-02-03 14:00:00,770,222,24,1015,590,187,778,1073
2005-02-03 15:00:00,416,232,24,671,250,206,456,825
2005-02-03 16:00:00,206,127,16,349,79,123,201,521
2005-02-03 17:00:00,81,37,6,124,15,38,52,181
2005-02-03 18:00:00,0,0,0,0,0,0,0,0
2005-02-03 19:00:00,0,0,0,0,0,0,0,0
2005-02-03 20:00:00,0,0,0,0,0,0,0,0
2005-02-03 21:00:00,0,0,0,0,0,0,0,0
2005-02-03 22:00:00,0,0,0,0,0,0,0,0
2005-02-03 23:00:00,0,0,0,0,0,0,0,0
2005-02-04 00:00:00,0,0,0,0,0,0,0,0
2005-02-04 01:00:00,0,0,0,0,0,0,0,0
2005-02-04 02:00:00,0,0,0,0,0,0,0,0
2005-02-04 03:00:00,0,0,0,0,0,0,0,0
2005-02-04 04:00:00,0,0,0,0,0,0,0,0
2005-02-04 05:00:00,0,1,0,1,0,1,1,0
2005-02-04 06:00:00,153,50,7,210,28,37,66,182
2005-02-04 07:00:00,697,135,27,859,266,75,341,521
2005-02-04 08:00:00,890,156,33,1079,525,106,631,825
2005-02-04 09:00:00,1007,141,27,1175,771,112,883,1074
2005-02-04 10:00:00,1045,133,15,1193,929,120,1049,1250
2005-02-04 11:00:00,1041,134,7,1181,992,128,1120,1341
2005-02-04 12:00:00,974,164,7,1144,929,157,1086,1341
2005-02-04 13:00:00,831,221,13,1065,739,203,942,1250
2005-02-04 14:00:00,810,208,24,1043,623,174,797,1074
2005-02-04 15:00:00,528,224,26,778,310,186,497,825
2005-02-04 16:00:00,692,139,27,858,262,77,339,521
2005-02-04 17:00:00,223,58,8,289,41,35,76,182
2005-02-04 18:00:00,0,1,0,1,0,1,1,0
2005-02-04 19:00:00,0,0,0,0,0,0,0,0
2005-02-04 20:00:00,0,0,0,0,0,0,0,0
2005-02-04 21:00:00,0,0,0,0,0,0,0,0
2005-02-04 22:00:00,0,0,0,0,0,0,0,0
2005-02-04 23:00:00,0,0,0,0,0,0,0,0
2005-02-05 00:00:00,0,0,0,0,0,0,0,0
2005-02-05 01:00:00,0,0,0,0,0,0,0,0
2005-02-05 02:00:00,0,0,0,0,0,0,0,0
2005-02-05 03:00:00,0,0,0,0,0,0,0,0
2005-02-05 04:00:00,0,0,0,0,0,0,0,0
2005-02-05 05:00:00,0,0,0,0,0,0,0,0
2005-02-05 06:00:00,67,34,5,107,12,37,49,182
2005-02-05 07:00:00,402,147,21,570,156,110,266,522
2005-02-05 08:00:00,836,171,32,1039,494,119,613,826
2005-02-05 09:00:00,946,164,26,1135,725,133,857,1075
2005-02-05 10:00:00,590,283,12,884,516,274,790,1251
2005-02-05 11:00:00,592,302,5,899,568,299,867,1342
2005-02-05 12:00:00,818,232,6,1056,782,224,1006,1342
2005-02-05 13:00:00,834,219,13,1067,743,202,945,1251
2005-02-05 14:00:00,714,239,23,976,550,205,755,1075
2005-02-05 15:00:00,815,179,32,1026,476,127,603,826
2005-02-05 16:00:00,719,136,28,882,272,74,346,522
2005-02-05 17:00:00,252,60,9,321,46,34,80,182
2005-02-05 18:00:00,0,1,0,1,0,1,1,0
2005-02-05 19:00:00,0,0,0,0,0,0,0,0
2005-02-05 20:00:00,0,0,0,0,0,0,0,0
2005-02-05 21:00:00,0,0,0,0,0,0,0,0
2005-02-05 22:00:00,0,0,0,0,0,0,0,0
2005-02-05 23:00:00,0,0,0,0,0,0,0,0
2005-02-06 00:00:00,0,0,0,0,0,0,0,0
2005-02-06 01:00:00,0,0,0,0,0,0,0,0
2005-02-06 02:00:00,0,0,0,0,0,0,0,0
2005-02-06 03:00:00,0,0,0,0,0,0,0,0
2005-02-06 04:00:00,0,0,0,0,0,0,0,0
2005-02-06 05:00:00,0,1,0,1,0,1,1,0
2005-02-06 06:00:00,204,56,8,268,38,36,74,182
2005-02-06 07:00:00,626,145,26,797,239,86,324,522
2005-02-06 08:00:00,814,172,32,1018,486,122,608,827
2005-02-06 09:00:00,989,147,26,1163,760,118,878,1076
2005-02-06 10:00:00,1006,150,15,1170,897,135,1032,1253
2005-02-06 11:00:00,791,242,6,1039,756,235,991,1344
2005-02-06 12:00:00,810,235,6,1051,775,228,1003,1344
2005-02-06 13:00:00,754,251,13,1017,671,233,904,1253
2005-02-06 14:00:00,821,208,24,1052,627,174,801,1076
2005-02-06 15:00:00,780,186,31,997,458,134,592,827
2005-02-06 16:00:00,597,143,25,765,232,87,319,522
2005-02-06 17:00:00,208,57,8,272,38,36,74,182
2005-02-06 18:00:00,0,1,0,1,0,1,1,0
2005-02-06 19:00:00,0,0,0,0,0,0,0,0
2005-02-06 20:00:00,0,0,0,0,0,0,0,0
2005-02-06 21:00:00,0,0,0,0,0,0,0,0
2005-02-06 22:00:00,0,0,0,0,0,0,0,0
2005-02-06 23:00:00,0,0,0,0,0,0,0,0
2005-02-07 00:00:00,0,0,0,0,0,0,0,0
2005-02-07 01:00:00,0,0,0,0,0,0,0,0
2005-02-07 02:00:00,0,0,0,0,0,0,0,0
2005-02-07 03:00:00,0,0,0,0,0,0,0,0
2005-02-07 04:00:00,0,0,0,0,0,0,0,0
2005-02-07 05:00:00,0,1,0,1,0,1,1,0
2005-02-07 06:00:00,221,58,8,286,41,35,76,182
2005-02-07 07:00:00,528,155,24,706,197,101,297,523
2005-02-07 08:00:00,762,187,31,980,454,135,589,828
2005-02-07 09:00:00,942,165,26,1132,724,134,858,1078
2005-02-07 10:00:00,969,166,14,1148,864,151,1015,1254
2005-02-07 11:00:00,886,203,6,1095,849,196,1045,1345
2005-02-07 12:00:00,771,251,5,1028,739,244,983,1345
2005-02-07 13:00:00,532,310,11,852,474,301,775,1254
2005-02-07 14:00:00,674,221,21,916,529,202,730,1078
2005-02-07 15:00:00,360,218,22,600,221,204,425,828
2005-02-07 16:00:00,69,87,11,167,27,107,134,523
2005-02-07 17:00:00,1,3,0,4,0,4,5,182
2005-02-07 18:00:00,0,0,0,0,0,0,0,0
2005-02-07 19:00:00,0,0,0,0,0,0,0,0
2005-02-07 20:00:00,0,0,0,0,0,0,0,0
2005-02-07 21:00:00,0,0,0,0,0,0,0,0
2005-02-07 22:00:00,0,0,0,0,0,0,0,0
2005-02-07 23:00:00,0,0,0,0,0,0,0,0
2005-02-08 00:00:00,0,0,0,0,0,0,0,0
2005-02-08 01:00:00,0,0,0,0,0,0,0,0
2005-02-08 02:00:00,0,0,0,0,0,0,0,0
2005-02-08 03:00:00,0,0,0,0,0,0,0,0
2005-02-08 04:00:00,0,0,0,0,0,0,0,0
2005-02-08 05:00:00,0,0,0,1,0,0,0,0
2005-02-08 06:00:00,97,41,6,144,18,38,56,182
2005-02-08 07:00:00,428,137,21,586,173,102,274,523
2005-02-08 08:00:00,812,177,32,1021,482,125,607,829
2005-02-08 09:00:00,693,247,22,963,528,215,743,1079
2005-02-08 10:00:00,472,338,11,820,417,328,745,1255
2005-02-08 11:00:00,236,410,3,650,227,412,639,1347
2005-02-08 12:00:00,367,392,4,762,352,390,742,1347
2005-02-08 13:00:00,171,377,7,555,153,385,538,1255
2005-02-08 14:00:00,191,305,14,510,143,315,458,1079
2005-02-08 15:00:00,481,234,25,740,278,199,477,829
2005-02-08 16:00:00,468,152,23,642,181,105,286,523
2005-02-08 17:00:00,119,45,6,170,22,38,60,182
2005-02-08 18:00:00,0,0,0,1,0,0,0,0
2005-02-08 19:00:00,0,0,0,0,0,0,0,0
2005-02-08 20:00:00,0,0,0,0,0,0,0,0
2005-02-08 21:00:00,0,0,0,0,0,0,0,0
2005-02-08 22:00:00,0,0,0,0,0,0,0,0
2005-02-08 23:00:00,0,0,0,0,0,0,0,0
2005-02-09 00:00:00,0,0,0,0,0,0,0,0
2005-02-09 01:00:00,0,0,0,0,0,0,0,0
2005-02-09 02:00:00,0,0,0,0,0,0,0,0
2005-02-09 03:00:00,0,0,0,0,0,0,0,0
2005-02-09 04:00:00,0,0,0,0,0,0,0,0
2005-02-09 05:00:00,0,0,0,0,0,0,0,0
